title;descriptionHtml;status;totalInventory;mediaCount.count;metafield.value;metafield;sku;id;Cod. Modelo;Colecao;Cod. Gr.;Desc. Gr.;Cod. Subgr.;Desc. Subgr.;Cod. Prod.;Desc. Produto;Markup Aplic;Pr. Custo;Pr Venda unit;Faixa de Preco;Gde. Gr.;Metal;Cor Padrao;Desc Cor;Sub Nivel;Tab. Pr.;Foto;Encomendavel;Status;Estoque;STATUS_FINAL;Data Inclusao;Peso;Classificacao;Linha
Pingente Pop Chain De Prata Com Ródio Negro - G;O Pingente Peace and Love G foi criado para compor looks divertidos! Adicione-o na Argola Pop Chain Mini, Corrente Pop Chain ou então no Colar Chain P.;ACTIVE;6;4;;;PI01342;gid://shopify/ProductVariant/46355513737511;POP CHAIN;POP CHAIN;PI;PINGENTE;SP;SEM PEDRA;PI01342;PI PR,POP CHAIN PEACE&LOVE G, BANHO RN;7.61;29.36;1200.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01342.JPG;Nao;Inativo;6.0;ATIVO;2020-07-22;8.0;COM;PING S/P
Pingente Pop Chain De Prata Com Ródio Negro - P;O Pingente Peace and Love G foi criado para compor looks divertidos! Adicione-o na Argola Pop Chain Mini, Corrente Pop Chain ou então no Colar Chain P.;ACTIVE;9;4;;;PI01346;gid://shopify/ProductVariant/46355513901351;POP CHAIN;POP CHAIN;PI;PINGENTE;SP;SEM PEDRA;PI01346;PI PR,POP CHAIN, PEACE&LOVE P, RN;11.78;12.65;800.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01346.JPG;Nao;Inativo;9.0;ATIVO;2020-07-22;3.0;COM;PING S/P
Pingente Pop Chain De Prata Com Ródio Negro;O Pingente Peace and Love G foi criado para compor looks divertidos! Adicione-o na Argola Pop Chain Mini, Corrente Pop Chain ou então no Colar Chain P.;ACTIVE;6;4;;;PI01351;gid://shopify/ProductVariant/46355514261799;POP CHAIN;POP CHAIN;PI;PINGENTE;SP;SEM PEDRA;PI01351;PINGENTE PR, POP CHAIN, ARGOLA, RN;7.16;26.02;1000.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01351.JPG;Nao;Inativo;6.0;ATIVO;2020-07-27;7.0;COM;PING S/P
Brinco Rock&Hot De Prata Com Ouro Amarelo;A Argola Rock possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar força a qualquer look. <br><br>Medida aproximada:<br><br>5 x 5,5cm;ACTIVE;5;3;;;BR05782T;gid://shopify/ProductVariant/46355517276455;ROCK&HOT;ROCK & HOT;BR;BRINCO;SP;SEM PEDRA;BR05782T;BRINCO PR, ARGOLA ROCK, BANHO AMARELO;11.0;52.46;3100.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05782T.JPG;Sim;Ativo;0.0;ATIVO;2019-10-03;20.0;COM;BRINCO S/P
Brinco Rock&Hot De Prata Com Ouro Amarelo E Ágata;O Brinco Rock Flower possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar um toque descolado a qualquer look!<br>Medidas aproximadas:<br><br>Flor 3,3cm  x 3,3cm<br>Pedra: 0,5cm;ACTIVE;7;2;;;BR05783T;gid://shopify/ProductVariant/46355517669671;ROCK&HOT;ROCK & HOT;BR;BRINCO;PB;PEDRA BRASILEIRA;BR05783T;BRINCO PR,ROCK FLOWER, AGATA NG, BAN AMA;10.13;60.59;3500.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05783T.JPG;Sim;Ativo;2.0;ATIVO;2019-10-03;15.5;COM;BRINCO CRA
Brinco Rock&Hot De Prata Com Ouro Amarelo;O Brinco Rock possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar um toque descolado a qualquer look!;ACTIVE;5;2;;;BR05784T;gid://shopify/ProductVariant/46355517735207;ROCK&HOT;ROCK & HOT;BR;BRINCO;SP;SEM PEDRA;BR05784T;BRINCO PR, ROCK, BANHO AMARELO;10.7;46.13;2650.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05784T.JPG;Sim;Ativo;0.0;ATIVO;2019-10-03;15.21;COM;BRINCO S/P
Brinco Rock&Hot De Prata Com Ouro Amarelo - GG;A Argola Rock possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar força a qualquer look.;ACTIVE;5;2;;;BR05849T;gid://shopify/ProductVariant/46355517767975;ROCK&HOT;ROCK & HOT;BR;BRINCO;SP;SEM PEDRA;BR05849T;BRINCO PR, ARGOLA ROCK, GG, BANHO AMAREL;8.56;84.83;3900.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05849T.JPG;Sim;Ativo;0.0;ATIVO;2019-12-02;36.4;COM;BRINCO S/P
Colar Rock&Hot De Prata Com Ouro Amarelo;O Colar Rock possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar força a qualquer look.;ACTIVE;5;2;;;CL04336;gid://shopify/ProductVariant/46355517899047;ROCK&HOT;ROCK & HOT;CL;COLAR;SP;SEM PEDRA;CL04336;COLAR PR, ROCK, BANHO AMARELO;7.93;110.36;4700.0;01. De 4.000 a 9.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL04336.JPG;Sim;Ativo;0.0;ATIVO;2019-10-03;39.52;COM;COLAR S/P
Pulseira Rock&Hot De Prata Com Ouro Amarelo - M;O Brinco Rock possui um acabamento impecável e ultra leveza. Suas facetas proporcionam um efeito espelhado que é capaz de dar um toque descolado a qualquer look!;ACTIVE;5;3;;;PU01915T;gid://shopify/ProductVariant/46355517931815;ROCK&HOT;ROCK & HOT;PU;PULSEIRA;SP;SEM PEDRA;PU01915T;PULSEIRA PR, ROCK, BANHO AMARELO M;10.89;53.01;3100.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01915T.JPG;Sim;Ativo;0.0;ATIVO;2019-10-03;22.0;COM;PUL S/P
Brinco Ear Cuff Rock Star - M | Ouro Branco 18K com Ródio Negro e Rubi;Diferente dos nossos famosos cometas, o Cometa Rock Star M é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06155T;gid://shopify/ProductVariant/46355519308071;ROCK STAR;ROCK STAR;BR;BRINCO;RU;RUBI;BR06155T;BR OBN,COMETA ROCKSTAR M,RUBI ±1,18CT;5.3;255.18;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06155T.JPG;Sim;Ativo;0.0;ATIVO;2021-07-22;3.0;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - P | Ouro Branco 18K com Ródio Negro e Diamantes Negros;Diferente dos nossos famosos cometas, o Cometa Rock Star P é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06159T;gid://shopify/ProductVariant/46355519373607;ROCK STAR;ROCK STAR;BR;BRINCO;DN;DIAMANTE NEGRO;BR06159T;BR OBN, COMETA ROCKSTAR P, DN ±0,40CT;5.87;188.61;6900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06159T.JPG;Sim;Ativo;0.0;ATIVO;2021-07-27;2.52;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes E Safiras;O fecho em clips e as pedras criteriosamente escolhidas fazem o Brinco Estrela uma peça única!;DRAFT;0;2;"• Safira com aproximadamente 5,54CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,09CT;";;BR06168T;gid://shopify/ProductVariant/46355519439143;ROCK STAR;ROCK STAR;BR;BRINCO;DY;DIAMANTE E SAFIRA;BR06168T;BR OBN,ESTRE,SAF COLOR ±5,54CT,DLLB 0,09;4.4;468.25;11000.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06168T.JPG;Nao;Inativo;0.0;INATIVO;2021-07-29;6.17;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro E Diamantes;O Brinco Estrela Mini é super versátil e perfeito para usar tanto no primeiro quanto no segundo furo!;ACTIVE;6;2;;;BR06170T;gid://shopify/ProductVariant/46355519504679;ROCK STAR;ROCK STAR;BR;BRINCO;DI;DIAMANTE INCOLOR;BR06170T;BRINCO OBN, ESTRELA MINI, DLLB ±0,35CT;5.53;322.43;10900.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06170T.JPG;Sim;Ativo;1.0;ATIVO;2021-07-29;3.11;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes E Esmeraldas;O Brinco Estrela Mini é super versátil e perfeito para usar tanto no primeiro quanto no segundo furo!;ACTIVE;6;2;"• Esmeralda com aproximadamente 0,29CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,08CT;";;BR06171T;gid://shopify/ProductVariant/46355519635751;ROCK STAR;ROCK STAR;BR;BRINCO;DE;DIAMANTE E ESMERALDA;BR06171T;BR OBN,ESTRE MINI,ESM 0,29CT,DLLB ±0,08C;6.14;244.33;9500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06171T.JPG;Sim;Ativo;1.0;ATIVO;2021-08-04;3.11;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes e Rubis;O Brinco Estrela Mini é super versátil e perfeito para usar tanto no primeiro quanto no segundo furo!;ACTIVE;5;2;"• Rubi com aproximadamente 0,36CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,08CT;";;BR06172T;gid://shopify/ProductVariant/46355519865127;ROCK STAR;ROCK STAR;BR;BRINCO;DR;DIAMANTE E RUBI;BR06172T;BR OBN,ESTRE MINI,RU ±0,36CT,DLLB ±0,08C;5.77;227.52;8500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06172T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-04;3.11;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes e Safiras;O Brinco Estrela Mini é super versátil e perfeito para usar tanto no primeiro quanto no segundo furo!;ACTIVE;6;2;"• Safira com aproximadamente 0,38CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,08CT;";;BR06173T;gid://shopify/ProductVariant/46355520192807;ROCK STAR;ROCK STAR;BR;BRINCO;DY;DIAMANTE E SAFIRA;BR06173T;BR OBN,ESTRE MINI,SAF 0,38CT,DLLB ±0,08C;5.75;228.52;8500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06173T.JPG;Sim;Ativo;1.0;ATIVO;2021-08-04;3.11;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes E Safiras;O fecho em clips e as pedras criteriosamente escolhidas fazem o Brinco Estrela uma peça única!;DRAFT;0;2;"• Safira com aproximadamente 6,16CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,09CT;";;BR06174T;gid://shopify/ProductVariant/46355520454951;ROCK STAR;ROCK STAR;BR;BRINCO;DY;DIAMANTE E SAFIRA;BR06174T;BR OBN,ESTRE ,SAF VERDE±6,16CT,DLLB±0,09;5.19;397.9;11000.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06174T.JPG;Nao;Inativo;0.0;INATIVO;2021-08-05;5.8;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - G | Ouro Branco 18K com Ródio Negro e Safiras;Diferente dos nossos famosos cometas, o Cometa Rock Star G é invertido, começando com as pedras menores!;ACTIVE;6;2;;;BR06175T;gid://shopify/ProductVariant/46355520520487;ROCK STAR;ROCK STAR;BR;BRINCO;SA;SAFIRA;BR06175T;BR OBN,COMETA ROCKSTAR G,SAF COLOR ±5,23;5.07;462.12;14500.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06175T.JPG;Sim;Ativo;1.0;ATIVO;2021-08-05;5.0;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - G | Ouro Branco 18K com Ródio Negro e Safiras;Diferente dos nossos famosos cometas, o Cometa Rock Star G é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06176T;gid://shopify/ProductVariant/46355520815399;ROCK STAR;ROCK STAR;BR;BRINCO;SA;SAFIRA;BR06176T;BR OBN,COMETA ROCKSTAR G,SAF COLOR ±5,48;5.06;463.03;14500.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06176T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-05;5.0;COM;BRINCO MAN
Brinco Rock Star | Ouro Branco 18K Com Ródio Negro, Diamantes e Safiras;O fecho em clips e as pedras criteriosamente escolhidas fazem o Brinco Estrela uma peça única!;DRAFT;0;2;"• Safira com aproximadamente 5,88CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,09CT;";;BR06177T;gid://shopify/ProductVariant/46355521044775;ROCK STAR;ROCK STAR;BR;BRINCO;DY;DIAMANTE E SAFIRA;BR06177T;BR OBN,ESTRE ,SAF VERM±5,88CT,DLLB±0,09;5.15;455.1;12500.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06177T.JPG;Nao;Inativo;0.0;INATIVO;2021-08-05;5.8;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - M | Ouro Branco 18K com Ródio Negro e Esmeraldas;Diferente dos nossos famosos cometas, o Cometa Rock Star M é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06178T;gid://shopify/ProductVariant/46355521208615;ROCK STAR;ROCK STAR;BR;BRINCO;ES;ESMERALDA;BR06178T;BR OBN,COMETA ROCKSTAR M, ESM ±0,76CT;4.81;342.98;10900.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06178T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;3.05;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - M | Ouro Branco 18K com Ródio Negro e Safiras;Diferente dos nossos famosos cometas, o Cometa Rock Star M é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06179T;gid://shopify/ProductVariant/46355521274151;ROCK STAR;ROCK STAR;BR;BRINCO;SA;SAFIRA;BR06179T;BR OBN,COMETA ROCKSTAR M, SAF ±1,17CT;5.12;285.93;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06179T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;3.0;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - P | Ouro Branco 18K com Ródio Negro e Diamantes;Diferente dos nossos famosos cometas, o Cometa Rock Star P é invertido, começando com as pedras menores!;ACTIVE;5;2;"• Diamante com aproximadamente 0,39CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;BR06192T;gid://shopify/ProductVariant/46355521339687;ROCK STAR;ROCK STAR;BR;BRINCO;DI;DIAMANTE INCOLOR;BR06192T;BR OBN,COMETA ROCKSTAR P,DLLB ±0,39CT;4.61;317.46;9900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06192T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-31;2.52;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - M | Ouro Branco 18K com Ródio Negro e Safiras;Diferente dos nossos famosos cometas, o Cometa Rock Star M é invertido, começando com as pedras menores!;ACTIVE;5;1;;;BR06252T;gid://shopify/ProductVariant/46355521503527;ROCK STAR;ROCK STAR;BR;BRINCO;SA;SAFIRA;BR06252T;BR OBN,COMETA ROCKSTAR M,SAF ±1,10CT;7.94;179.19;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06252T.JPG;Sim;Ativo;0.0;ATIVO;2021-11-22;3.0;COM;BRINCO MAN
Brinco Rock Star De Ouro Branco 18K E Diamante;O Brinco Estrela Mini é super versátil e perfeito para usar tanto no primeiro quanto no segundo furo!;ACTIVE;6;2;;;BR06152T;gid://shopify/ProductVariant/46355521601831;ROCK STAR;ROCK STAR;BR;BRINCO;DI;DIAMANTE INCOLOR;BR06152T;BRINCO OB, ESTRELA MINI, D ±0,37CT;5.82;370.48;13500.0;06. De 10.000 a 20.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06152T.JPG;Sim;Ativo;1.0;ATIVO;2021-07-21;3.11;COM;BRINCO MAN
Brinco Ear Cuff Rock Star - P | Ouro Branco 18K e Diamantes;Diferente dos nossos famosos cometas, o Cometa Rock Star P é invertido, começando com as pedras menores!;ACTIVE;5;2;;;BR06158T;gid://shopify/ProductVariant/46355521700135;ROCK STAR;ROCK STAR;BR;BRINCO;DI;DIAMANTE INCOLOR;BR06158T;BR OB,COMETA ROCKSTAR P,D ±0,36CT;5.11;348.96;10900.0;06. De 10.000 a 20.000;PA;OURO;OB;OURO BRANCO;BR COMETA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06158T.JPG;Sim;Ativo;0.0;ATIVO;2021-07-27;2.52;COM;BRINCO MAN
Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante Negro;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;;;PU01999T;gid://shopify/ProductVariant/46355523174695;ROCK STAR;ROCK STAR;PU;PULSEIRA;DN;DIAMANTE NEGRO;PU01999T;PU OBN, ROCKSTAR, DN ±0,99CT, TAM P;5.04;726.04;22500.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01999T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-27;13.0;COM;PUL CRAV
Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Safira;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;;;PU02001T;gid://shopify/ProductVariant/46355523895591;ROCK STAR;ROCK STAR;PU;PULSEIRA;SA;SAFIRA;PU02001T;PU OBN, ROCKSTAR, SAF ±,86CT TAM P;4.97;698.49;21500.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU02001T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-27;13.0;ESP;PUL CRAV
Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Esmeralda;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;;;PU02003T;gid://shopify/ProductVariant/46355524452647;ROCK STAR;ROCK STAR;PU;PULSEIRA;ES;ESMERALDA;PU02003T;PU OBN, ROCKSTAR, ESM ±0,77CT, TAM P;5.13;713.24;22500.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU02003T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-27;13.0;COM;PUL CRAV
Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;"• Diamante com aproximadamente 0,72CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;PU02006T;gid://shopify/ProductVariant/46355525271847;ROCK STAR;ROCK STAR;PU;PULSEIRA;DI;DIAMANTE INCOLOR;PU02006T;PU OBN, ROCKSTAR, DLLB ±0,74CT TAM P;4.74;989.04;28900.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU02006T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-31;13.0;COM;PUL CRAV
Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Rubi;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;;;PU03422T;gid://shopify/ProductVariant/46355525501223;ROCK STAR;ROCK STAR;PU;PULSEIRA;RU;RUBI;PU03422T;PU OBN, ROCKSTAR, RUBI ±1,10CT, TAM P;4.96;699.15;21500.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU03422T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-30;13.0;COM;PUL CRAV
Pulseira Rock Star De Ouro Branco 18K E Diamante;Apesar de ser rígida, a Pulseira Rock Star se ajusta ao pulso, ficando super confortável e versátil!;ACTIVE;15;3;;;PU01997T;gid://shopify/ProductVariant/46355527827751;ROCK STAR;ROCK STAR;PU;PULSEIRA;DI;DIAMANTE INCOLOR;PU01997T;PU OB, ROCKSTAR,D ±0,72CT, TAM P;4.86;1138.54;33900.0;05. De 20.000 a 50.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01997T.JPG;Sim;Ativo;0.0;ATIVO;2021-08-27;13.0;COM;PUL CRAV
Brinco Pop De Prata Com Ouro Amarelo - P;Argola POP! P Jack Vartanian em prata com banho de ouro amarelo 18K é leve e descolada, podendo ser combinada com pingentes;ACTIVE;7;4;;;BR05350T;gid://shopify/ProductVariant/46355606274343;POP;COLEÇÃO POP;BR;BRINCO;SP;SEM PEDRA;BR05350T;BRINCO PR, POP, ARGOLA P, BANHO OA;5.69;64.1;2100.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05350T.JPG;Sim;Ativo;2.0;ATIVO;2018-03-23;18.5;COM;BRINCO S/P
Brinco Pop De Prata Com Ouro Amarelo - M;Argola POP! M Jack Vartanian em prata com banho de ouro amarelo 18K é leve e descolada, podendo ser combinada com pingentes;ACTIVE;10;5;;;BR05351T;gid://shopify/ProductVariant/46355606536487;POP;COLEÇÃO POP;BR;BRINCO;SP;SEM PEDRA;BR05351T;BRINCO PR, POP, ARGOLA M, BANHO OA;12.73;40.41;2700.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05351T.JPG;Sim;Ativo;5.0;ATIVO;2018-03-23;10.0;COM;BRINCO S/P
Brinco Pop De Prata Com Ouro Amarelo - G;Argola POP! G Jack Vartanian em prata com banho de ouro amarelo 18K é leve e descolada, podendo ser combinada com pingentes;ACTIVE;11;4;;;BR05352T;gid://shopify/ProductVariant/46355606831399;POP;COLEÇÃO POP;BR;BRINCO;SP;SEM PEDRA;BR05352T;BRINCO PR, POP, ARGOLA G, BANHO OA;10.35;64.47;3500.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05352T.JPG;Sim;Ativo;6.0;ATIVO;2018-03-23;18.0;COM;BRINCO S/P
Brinco Pop De Prata Com Ouro Amarelo;Argola POP! Coração Jack Vartanian em prata com banho de ouro 18K é uma peça leve, descolada, divertida e jovial.;ACTIVE;13;4;;;BR05353T;gid://shopify/ProductVariant/46355607028007;POP;COLEÇÃO POP;BR;BRINCO;SP;SEM PEDRA;BR05353T;BRINCO PR, POP, ARGOLA CORACAO, BANHO OA;12.73;46.42;3100.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05353T.JPG;Sim;Ativo;8.0;ATIVO;2018-03-23;12.0;COM;BRINCO S/P
Corrente Pop De Prata Com Ouro Amarelo, 60cm.;A Corrente POP! 60cm Fina dá um toque cool e descolado ao look! A ideia é combiná-la com diferentes pingentes e correntes.<br><br>Corrente de 60cm com contra argola em 50cm e elos retangulares de 5,5mm;ACTIVE;12;3;;;CO01278;gid://shopify/ProductVariant/46355607814439;POP;COLEÇÃO POP;CO;CORRENTE;SP;SEM PEDRA;CO01278;CORRENTE PR,POP,ELOS 5,5MM,60CM,BANHO OA;11.28;21.97;1300.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CO01278.JPG;Sim;Ativo;7.0;ATIVO;2018-03-23;3.7;COM;CORRENTES
Corrente Pop De Prata Com Ouro Amarelo, 80cm.;A Corrente POP! 80cm Fina dá um toque cool e descolado ao look! A ideia é combiná-la com diferentes pingentes e correntes.<br><br>Corrente de 80cm com contra argola em 70cm e elos retangulares de 5,5mm;ACTIVE;21;3;;;CO01279;gid://shopify/ProductVariant/46355607912743;POP;COLEÇÃO POP;CO;CORRENTE;SP;SEM PEDRA;CO01279;CORRENTE PR,POP,ELOS 5,5MM,80CM,BANHO OA;11.03;23.28;1500.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CO01279.JPG;Sim;Ativo;16.0;ATIVO;2018-03-23;5.0;COM;CORRENTES
Corrente Pop De Prata Com Ouro Amarelo, 60cm.;A Corrente POP! 60cm Grossa dá um toque cool e descolado ao look! A ideia é combiná-la com diferentes pingentes e correntes.<br><br>Corrente de 60cm com contra argola em 50cm e elos retangulares de 7,58mm;ACTIVE;14;3;;;CO01280;gid://shopify/ProductVariant/46355608142119;POP;COLEÇÃO POP;CO;CORRENTE;SP;SEM PEDRA;CO01280;CORRENTE PR,POP,ELOS 7,8MM,60CM,BANHO OA;11.48;28.22;1700.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CO01280.JPG;Sim;Ativo;9.0;ATIVO;2018-03-23;6.3;COM;CORRENTES
